unique_id,ds,y,unit_price
german_bakery_item_4,1/16/2024,52,1.95
german_bakery_item_4,1/17/2024,89,2.97
german_bakery_item_4,1/18/2024,84,3.54
german_bakery_item_4,1/19/2024,78,4.81
german_bakery_item_4,1/20/2024,48,2.14
german_bakery_item_4,1/21/2024,74,4.53
german_bakery_item_4,1/22/2024,84,1.88
german_bakery_item_4,1/23/2024,62,2.49
german_bakery_item_4,1/24/2024,30,3
german_bakery_item_4,1/25/2024,71,1.52
german_bakery_item_4,1/26/2024,78,3.27
german_bakery_item_4,1/27/2024,79,2.91
german_bakery_item_4,1/28/2024,37,3.67
german_bakery_item_4,1/29/2024,42,3.61
german_bakery_item_4,1/30/2024,91,4.65
german_bakery_item_4,1/31/2024,61,3.19
german_bakery_item_4,2/1/2024,25,4.39
german_bakery_item_4,2/2/2024,74,2.89
german_bakery_item_4,2/3/2024,75,3
german_bakery_item_4,2/4/2024,32,4.44
german_bakery_item_4,2/5/2024,98,2.22
german_bakery_item_4,2/6/2024,91,2.6
german_bakery_item_4,2/7/2024,23,4.36
german_bakery_item_4,2/8/2024,78,1.5
german_bakery_item_4,2/9/2024,27,3.45
german_bakery_item_4,2/10/2024,57,2.69
german_bakery_item_4,2/11/2024,41,3.86
german_bakery_item_4,2/12/2024,59,4.63
german_bakery_item_4,2/13/2024,40,2.79
german_bakery_item_4,2/14/2024,59,3.5
german_bakery_item_4,2/15/2024,32,3
german_bakery_item_4,2/16/2024,36,1.71
german_bakery_item_4,2/17/2024,57,2.03
german_bakery_item_4,2/18/2024,61,4.3
german_bakery_item_4,2/19/2024,40,1.72
german_bakery_item_4,2/20/2024,47,4.97
german_bakery_item_4,2/21/2024,52,3.64
german_bakery_item_4,2/22/2024,57,2.84
german_bakery_item_4,2/23/2024,36,4.61
german_bakery_item_4,2/24/2024,79,3.72
german_bakery_item_4,2/25/2024,64,4.12
german_bakery_item_4,2/26/2024,62,3.74
german_bakery_item_4,2/27/2024,71,2.03
german_bakery_item_4,2/28/2024,66,2.56
german_bakery_item_4,2/29/2024,51,3.32
german_bakery_item_4,3/1/2024,56,3.27
german_bakery_item_4,3/2/2024,46,3.08
german_bakery_item_4,3/3/2024,22,4.01
german_bakery_item_4,3/4/2024,80,4.59
german_bakery_item_4,3/5/2024,96,3.84
german_bakery_item_4,3/6/2024,69,2.67
german_bakery_item_4,3/7/2024,39,2.18
german_bakery_item_4,3/8/2024,75,4.9
german_bakery_item_4,3/9/2024,57,4.35
german_bakery_item_4,3/10/2024,20,2.21
german_bakery_item_4,3/11/2024,40,1.97
german_bakery_item_4,3/12/2024,66,3.15
german_bakery_item_4,3/13/2024,31,3.35
german_bakery_item_4,3/14/2024,40,2.7
german_bakery_item_4,3/15/2024,35,1.59
german_bakery_item_4,3/16/2024,58,1.63
german_bakery_item_4,3/17/2024,56,4.85
german_bakery_item_4,3/18/2024,65,2.46
german_bakery_item_4,3/19/2024,40,2.76
german_bakery_item_4,3/20/2024,40,2.76
german_bakery_item_4,3/21/2024,72,3.37
german_bakery_item_4,3/22/2024,93,4.69
german_bakery_item_4,3/23/2024,98,4.58
german_bakery_item_4,3/24/2024,52,4.69
german_bakery_item_4,3/25/2024,22,2.81
german_bakery_item_4,3/26/2024,88,1.92
german_bakery_item_4,3/27/2024,64,2.07
german_bakery_item_4,3/28/2024,23,2.06
german_bakery_item_4,3/29/2024,73,1.8
german_bakery_item_4,3/30/2024,37,2.42
german_bakery_item_4,3/31/2024,77,2.45
german_bakery_item_4,4/1/2024,80,2.31
german_bakery_item_4,4/2/2024,21,4.52
german_bakery_item_4,4/3/2024,32,3.32
german_bakery_item_4,4/4/2024,79,1.86
german_bakery_item_4,4/5/2024,79,3
german_bakery_item_4,4/6/2024,60,2.92
german_bakery_item_4,4/7/2024,37,2.35
german_bakery_item_4,4/8/2024,38,3.04
german_bakery_item_4,4/9/2024,83,1.56
german_bakery_item_4,4/10/2024,89,4.35
german_bakery_item_4,4/11/2024,44,3.51
german_bakery_item_4,4/12/2024,76,4.08
german_bakery_item_4,4/13/2024,99,2.86
german_bakery_item_4,4/14/2024,77,4.7
german_bakery_item_4,4/15/2024,74,2.58
german_bakery_item_4,4/16/2024,70,2.07
german_bakery_item_4,4/17/2024,27,4
german_bakery_item_4,4/18/2024,81,3.72
german_bakery_item_4,4/19/2024,87,4.22
german_bakery_item_4,4/20/2024,66,3.55
german_bakery_item_4,4/21/2024,92,3.25
german_bakery_item_4,4/22/2024,87,3.62
german_bakery_item_4,4/23/2024,59,3.19
german_bakery_item_4,4/24/2024,29,2.69
german_bakery_item_4,4/25/2024,38,3.64
german_bakery_item_4,4/26/2024,87,3.59
german_bakery_item_4,4/27/2024,95,3.06
german_bakery_item_4,4/28/2024,30,2.29
german_bakery_item_4,4/29/2024,76,3.67
german_bakery_item_4,4/30/2024,35,4.32
german_bakery_item_4,5/1/2024,69,4.23
german_bakery_item_4,5/2/2024,32,4.82
german_bakery_item_4,5/3/2024,65,3.95
german_bakery_item_4,5/4/2024,41,2.61
german_bakery_item_4,5/5/2024,31,2.95
german_bakery_item_4,5/6/2024,40,4.02
german_bakery_item_4,5/7/2024,97,2.92
german_bakery_item_4,5/8/2024,60,4.2
german_bakery_item_4,5/9/2024,49,2.07
german_bakery_item_4,5/10/2024,44,1.52
german_bakery_item_4,5/11/2024,44,4.78
german_bakery_item_4,5/12/2024,92,3.74
german_bakery_item_4,5/13/2024,59,3.9
german_bakery_item_4,5/14/2024,55,4.45
german_bakery_item_4,5/15/2024,64,3.11
german_bakery_item_4,5/16/2024,36,2.98
german_bakery_item_4,5/17/2024,78,3.3
german_bakery_item_4,5/18/2024,94,2.56
german_bakery_item_4,5/19/2024,55,2.51
german_bakery_item_4,5/20/2024,50,2.09
german_bakery_item_4,5/21/2024,48,4.23
german_bakery_item_4,5/22/2024,25,3.68
german_bakery_item_4,5/23/2024,46,2.88
german_bakery_item_4,5/24/2024,78,2.52
german_bakery_item_4,5/25/2024,74,4.33
german_bakery_item_4,5/26/2024,57,2.62
german_bakery_item_4,5/27/2024,71,3.84
german_bakery_item_4,5/28/2024,35,3.48
german_bakery_item_4,5/29/2024,70,4.96
german_bakery_item_4,5/30/2024,36,2.35
german_bakery_item_4,5/31/2024,93,1.6
german_bakery_item_4,6/1/2024,31,4.55
german_bakery_item_4,6/2/2024,40,2.29
german_bakery_item_4,6/3/2024,26,2.37
german_bakery_item_4,6/4/2024,29,2.83
german_bakery_item_4,6/5/2024,21,3.52
german_bakery_item_4,6/6/2024,61,4.32
german_bakery_item_4,6/7/2024,41,4.53
german_bakery_item_4,6/8/2024,55,3.13
german_bakery_item_4,6/9/2024,79,3.46
german_bakery_item_4,6/10/2024,67,3.65
german_bakery_item_4,6/11/2024,61,2.92
german_bakery_item_4,6/12/2024,38,2.35
german_bakery_item_4,6/13/2024,75,3.59
german_bakery_item_4,6/14/2024,41,1.87
german_bakery_item_4,6/15/2024,44,1.83
german_bakery_item_4,6/16/2024,96,4.19
german_bakery_item_4,6/17/2024,94,2.17
german_bakery_item_4,6/18/2024,52,1.66
german_bakery_item_4,6/19/2024,93,4.23
german_bakery_item_4,6/20/2024,33,3.42
german_bakery_item_4,6/21/2024,29,4.76
german_bakery_item_4,6/22/2024,46,2.17
german_bakery_item_4,6/23/2024,67,4.63
german_bakery_item_4,6/24/2024,75,3.63
german_bakery_item_4,6/25/2024,49,4
german_bakery_item_4,6/26/2024,67,3.43
german_bakery_item_4,6/27/2024,63,3.63
german_bakery_item_4,6/28/2024,64,4.7
german_bakery_item_4,6/29/2024,84,2.73
german_bakery_item_4,6/30/2024,57,2.74
german_bakery_item_4,7/1/2024,55,4.86
german_bakery_item_4,7/2/2024,50,1.67
german_bakery_item_4,7/3/2024,71,1.66
german_bakery_item_4,7/4/2024,48,3.15
german_bakery_item_4,7/5/2024,95,3.53
german_bakery_item_4,7/6/2024,76,3.99
german_bakery_item_4,7/7/2024,53,4.45
german_bakery_item_4,7/8/2024,62,3.6
german_bakery_item_4,7/9/2024,35,4.08
german_bakery_item_4,7/10/2024,70,4.19
german_bakery_item_4,7/11/2024,84,1.87
german_bakery_item_4,7/12/2024,79,3.84
german_bakery_item_4,7/13/2024,82,4.8
german_bakery_item_4,7/14/2024,45,1.91
german_bakery_item_4,7/15/2024,89,4.06
german_bakery_item_4,7/16/2024,28,1.62
german_bakery_item_4,7/17/2024,83,2.8
german_bakery_item_4,7/18/2024,57,3.57
german_bakery_item_4,7/19/2024,70,2.29
german_bakery_item_4,7/20/2024,88,3.15
german_bakery_item_4,7/21/2024,76,1.59
german_bakery_item_4,7/22/2024,45,3.14
german_bakery_item_4,7/23/2024,87,2.95
german_bakery_item_4,7/24/2024,50,3.62
german_bakery_item_4,7/25/2024,93,4.35
german_bakery_item_4,7/26/2024,31,2.06
german_bakery_item_4,7/27/2024,32,2.67
german_bakery_item_4,7/28/2024,42,3.91
german_bakery_item_4,7/29/2024,71,3.41
german_bakery_item_4,7/30/2024,45,2.39
german_bakery_item_4,7/31/2024,75,2.7
german_bakery_item_4,8/1/2024,62,3.15
german_bakery_item_4,8/2/2024,75,4.67
german_bakery_item_4,8/3/2024,81,3.55
german_bakery_item_4,8/4/2024,38,4.36
german_bakery_item_4,8/5/2024,23,1.81
german_bakery_item_4,8/6/2024,94,2.83
german_bakery_item_4,8/7/2024,55,3.43
german_bakery_item_4,8/8/2024,61,4.72
german_bakery_item_4,8/9/2024,25,2.36
german_bakery_item_4,8/10/2024,70,3.84
german_bakery_item_4,8/11/2024,73,3.1
german_bakery_item_4,8/12/2024,40,4.01
german_bakery_item_4,8/13/2024,97,4.93
german_bakery_item_4,8/14/2024,48,4.87
german_bakery_item_4,8/15/2024,97,3.71
german_bakery_item_4,8/16/2024,90,2.21
german_bakery_item_4,8/17/2024,63,3.16
german_bakery_item_4,8/18/2024,74,2.5
german_bakery_item_4,8/19/2024,65,2.28
german_bakery_item_4,8/20/2024,97,4.45
german_bakery_item_4,8/21/2024,68,3.01
german_bakery_item_4,8/22/2024,90,1.52
german_bakery_item_4,8/23/2024,46,4.13
german_bakery_item_4,8/24/2024,55,4.59
german_bakery_item_4,8/25/2024,75,1.58
german_bakery_item_4,8/26/2024,24,4.11
german_bakery_item_4,8/27/2024,54,2.95
german_bakery_item_4,8/28/2024,33,1.92
german_bakery_item_4,8/29/2024,63,4.54
german_bakery_item_4,8/30/2024,43,1.51
german_bakery_item_4,8/31/2024,66,3.71
german_bakery_item_4,9/1/2024,81,2.29
german_bakery_item_4,9/2/2024,92,3.35
german_bakery_item_4,9/3/2024,70,2.52
german_bakery_item_4,9/4/2024,96,4.82
german_bakery_item_4,9/5/2024,70,3.92
german_bakery_item_4,9/6/2024,42,4.99
german_bakery_item_4,9/7/2024,77,3
german_bakery_item_4,9/8/2024,97,3.79
german_bakery_item_4,9/9/2024,91,4.33
german_bakery_item_4,9/10/2024,76,2.85
german_bakery_item_4,9/11/2024,21,3.06
german_bakery_item_4,9/12/2024,34,4.82
german_bakery_item_4,9/13/2024,77,4.32
german_bakery_item_4,9/14/2024,70,3.7
german_bakery_item_4,9/15/2024,27,2.99
german_bakery_item_4,9/16/2024,62,2.25
german_bakery_item_4,9/17/2024,53,4.99
german_bakery_item_4,9/18/2024,28,3.47
german_bakery_item_4,9/19/2024,29,2.43
german_bakery_item_4,9/20/2024,24,2.72
german_bakery_item_4,9/21/2024,61,2.84
german_bakery_item_4,9/22/2024,87,2.3
german_bakery_item_4,9/23/2024,66,2.01
german_bakery_item_4,9/24/2024,35,2.34
german_bakery_item_4,9/25/2024,56,2.22
german_bakery_item_4,9/26/2024,97,3.38
german_bakery_item_4,9/27/2024,97,2.56
german_bakery_item_4,9/28/2024,38,3.77
german_bakery_item_4,9/29/2024,59,4.63
german_bakery_item_4,9/30/2024,73,1.85
german_bakery_item_4,10/1/2024,20,3.9
german_bakery_item_4,10/2/2024,55,4.9
german_bakery_item_4,10/3/2024,88,4.51
german_bakery_item_4,10/4/2024,77,4.74
german_bakery_item_4,10/5/2024,89,1.74
german_bakery_item_4,10/6/2024,46,2.59
german_bakery_item_4,10/7/2024,40,4.01
german_bakery_item_4,10/8/2024,72,2.03
german_bakery_item_4,10/9/2024,82,4.37
german_bakery_item_4,10/10/2024,62,2.48
german_bakery_item_4,10/11/2024,85,4.07
german_bakery_item_4,10/12/2024,38,2.08
german_bakery_item_4,10/13/2024,50,2.92
german_bakery_item_4,10/14/2024,67,4.7
german_bakery_item_4,10/15/2024,38,4.36
german_bakery_item_4,10/16/2024,37,4.07
german_bakery_item_4,10/17/2024,47,4.48
german_bakery_item_4,10/18/2024,89,2.94
german_bakery_item_4,10/19/2024,37,3.07
german_bakery_item_4,10/20/2024,87,4.09
german_bakery_item_4,10/21/2024,87,4.68
german_bakery_item_4,10/22/2024,20,2.65
german_bakery_item_4,10/23/2024,25,1.73
german_bakery_item_4,10/24/2024,51,4.39
german_bakery_item_4,10/25/2024,42,3.32
german_bakery_item_4,10/26/2024,37,3.25
german_bakery_item_4,10/27/2024,24,3.59
german_bakery_item_4,10/28/2024,88,2.71
german_bakery_item_4,10/29/2024,86,3.85
german_bakery_item_4,10/30/2024,79,1.87
german_bakery_item_4,10/31/2024,74,4.44
german_bakery_item_4,11/1/2024,91,2.07
german_bakery_item_4,11/2/2024,82,2.68
german_bakery_item_4,11/3/2024,96,4.59
german_bakery_item_4,11/4/2024,46,2.54
german_bakery_item_4,11/5/2024,42,4.87
german_bakery_item_4,11/6/2024,33,4.83
german_bakery_item_4,11/7/2024,51,3.66
german_bakery_item_4,11/8/2024,45,3.25
german_bakery_item_4,11/9/2024,25,2.84
german_bakery_item_4,11/10/2024,73,4.7
german_bakery_item_4,11/11/2024,71,3.44
german_bakery_item_4,11/12/2024,22,1.85
german_bakery_item_4,11/13/2024,44,2.09
german_bakery_item_4,11/14/2024,20,4.18
german_bakery_item_4,11/15/2024,47,4.03
german_bakery_item_4,11/16/2024,29,2.96
german_bakery_item_4,11/17/2024,76,4.78
german_bakery_item_4,11/18/2024,57,4.58
german_bakery_item_4,11/19/2024,45,4.88
german_bakery_item_4,11/20/2024,27,2.91
german_bakery_item_4,11/21/2024,36,2.99
german_bakery_item_4,11/22/2024,71,3.34
german_bakery_item_4,11/23/2024,71,2.24
german_bakery_item_4,11/24/2024,81,1.59
german_bakery_item_4,11/25/2024,28,3.83
german_bakery_item_4,11/26/2024,96,2.63
german_bakery_item_4,11/27/2024,88,3.67
german_bakery_item_4,11/28/2024,52,2.08
german_bakery_item_4,11/29/2024,56,2.65
german_bakery_item_4,11/30/2024,44,3.4
german_bakery_item_4,12/1/2024,33,4.12
german_bakery_item_4,12/2/2024,51,1.96
german_bakery_item_4,12/3/2024,96,2.27
german_bakery_item_4,12/4/2024,30,2.05
german_bakery_item_4,12/5/2024,37,2.92
german_bakery_item_4,12/6/2024,35,4.37
german_bakery_item_4,12/7/2024,59,1.78
german_bakery_item_4,12/8/2024,21,3.95
german_bakery_item_4,12/9/2024,28,4.3
german_bakery_item_4,12/10/2024,69,4.39
german_bakery_item_4,12/11/2024,44,2.02
german_bakery_item_4,12/12/2024,73,2.66
german_bakery_item_4,12/13/2024,44,1.88
german_bakery_item_4,12/14/2024,76,1.61
german_bakery_item_4,12/15/2024,56,2.31
german_bakery_item_4,12/16/2024,80,2.27
german_bakery_item_4,12/17/2024,70,3.59
german_bakery_item_4,12/18/2024,51,3.29
german_bakery_item_4,12/19/2024,35,2.25
german_bakery_item_4,12/20/2024,55,3.22
german_bakery_item_4,12/21/2024,83,3.22
german_bakery_item_4,12/22/2024,77,1.76
german_bakery_item_4,12/23/2024,69,3.45
german_bakery_item_4,12/24/2024,64,2.15
german_bakery_item_4,12/25/2024,61,3.13
german_bakery_item_4,12/26/2024,81,4.79
german_bakery_item_4,12/27/2024,61,2.26
german_bakery_item_4,12/28/2024,32,1.84
german_bakery_item_4,12/29/2024,86,3.21
german_bakery_item_4,12/30/2024,60,4.51
german_bakery_item_4,12/31/2024,62,4.48
german_bakery_item_4,1/1/2025,87,3.18
german_bakery_item_4,1/2/2025,87,1.67
german_bakery_item_4,1/3/2025,49,3.2
german_bakery_item_4,1/4/2025,65,4.4
german_bakery_item_4,1/5/2025,48,2.13
german_bakery_item_4,1/6/2025,84,3.97
german_bakery_item_4,1/7/2025,76,4.66
german_bakery_item_4,1/8/2025,32,3.35
german_bakery_item_4,1/9/2025,56,3.49
german_bakery_item_4,1/10/2025,88,2.92
german_bakery_item_4,1/11/2025,38,2.37
german_bakery_item_4,1/12/2025,87,3.57
german_bakery_item_4,1/13/2025,55,4.54
german_bakery_item_4,1/14/2025,37,4.3
german_bakery_item_4,1/15/2025,34,1.68
german_bakery_item_4,1/16/2025,86,4.8
german_bakery_item_4,1/17/2025,36,4.93
german_bakery_item_4,1/18/2025,82,2.66
german_bakery_item_4,1/19/2025,94,3.68
german_bakery_item_4,1/20/2025,63,4.75
german_bakery_item_4,1/21/2025,84,3.98
german_bakery_item_4,1/22/2025,53,4.25
german_bakery_item_4,1/23/2025,70,2.65
german_bakery_item_4,1/24/2025,50,4.85
german_bakery_item_4,1/25/2025,59,4.18
german_bakery_item_4,1/26/2025,80,4.6
german_bakery_item_4,1/27/2025,93,2.13
german_bakery_item_4,1/28/2025,66,2.49
german_bakery_item_4,1/29/2025,65,3.99
german_bakery_item_4,1/30/2025,50,3.46
german_bakery_item_4,1/31/2025,95,3.22
german_bakery_item_4,2/1/2025,33,4.54
german_bakery_item_4,2/2/2025,58,4.08
german_bakery_item_4,2/3/2025,42,2.19
german_bakery_item_5,1/1/2024,65,4.2
german_bakery_item_5,1/2/2024,72,2.68
german_bakery_item_5,1/3/2024,86,3.44
german_bakery_item_5,1/4/2024,65,2.26
german_bakery_item_5,1/5/2024,93,3.42
german_bakery_item_5,1/6/2024,46,3.46
german_bakery_item_5,1/7/2024,82,4.9
german_bakery_item_5,1/8/2024,78,2.25
german_bakery_item_5,1/9/2024,24,2.06
german_bakery_item_5,1/10/2024,36,1.66
german_bakery_item_5,1/11/2024,95,2.02
german_bakery_item_5,1/12/2024,85,3.65
german_bakery_item_5,1/13/2024,45,2.7
german_bakery_item_5,1/14/2024,32,3.5
german_bakery_item_5,1/15/2024,26,2.61
german_bakery_item_5,1/16/2024,29,2.38
german_bakery_item_5,1/17/2024,87,1.69
german_bakery_item_5,1/18/2024,31,2.13
german_bakery_item_5,1/19/2024,80,1.96
german_bakery_item_5,1/20/2024,91,3.74
german_bakery_item_5,1/21/2024,93,2.05
german_bakery_item_5,1/22/2024,86,1.8
german_bakery_item_5,1/23/2024,60,2.2
german_bakery_item_5,1/24/2024,46,4.12
german_bakery_item_5,1/25/2024,22,3.21
german_bakery_item_5,1/26/2024,38,1.82
german_bakery_item_5,1/27/2024,25,4.21
german_bakery_item_5,1/28/2024,22,3.18
german_bakery_item_5,1/29/2024,90,2.71
german_bakery_item_5,1/30/2024,56,4.58
german_bakery_item_5,1/31/2024,87,3.47
german_bakery_item_5,2/1/2024,42,1.56
german_bakery_item_5,2/2/2024,34,3.74
german_bakery_item_5,2/3/2024,50,1.99
german_bakery_item_5,2/4/2024,81,4.15
german_bakery_item_5,2/5/2024,44,2.12
german_bakery_item_5,2/6/2024,73,2.76
german_bakery_item_5,2/7/2024,85,2.98
german_bakery_item_5,2/8/2024,88,1.65
german_bakery_item_5,2/9/2024,21,4.97
german_bakery_item_5,2/10/2024,56,4.66
german_bakery_item_5,2/11/2024,61,4.38
german_bakery_item_5,2/12/2024,69,1.89
german_bakery_item_5,2/13/2024,67,4.6
german_bakery_item_5,2/14/2024,43,3.29
german_bakery_item_5,2/15/2024,29,4.58
german_bakery_item_5,2/16/2024,86,3.05
german_bakery_item_5,2/17/2024,31,3.83
german_bakery_item_5,2/18/2024,32,3.64
german_bakery_item_5,2/19/2024,30,2.59
german_bakery_item_5,2/20/2024,51,4.96
german_bakery_item_5,2/21/2024,54,2.07
german_bakery_item_5,2/22/2024,43,2.18
german_bakery_item_5,2/23/2024,94,2.77
german_bakery_item_5,2/24/2024,80,1.87
german_bakery_item_5,2/25/2024,69,2.93
german_bakery_item_5,2/26/2024,32,2.39
german_bakery_item_5,2/27/2024,55,1.96
german_bakery_item_5,2/28/2024,95,4.82
german_bakery_item_5,2/29/2024,30,1.59
german_bakery_item_5,3/1/2024,68,3.33
german_bakery_item_5,3/2/2024,74,4
german_bakery_item_5,3/3/2024,35,4.77
german_bakery_item_5,3/4/2024,86,4.13
german_bakery_item_5,3/5/2024,63,2.26
german_bakery_item_5,3/6/2024,47,4.23
german_bakery_item_5,3/7/2024,74,2.36
german_bakery_item_5,3/8/2024,61,3.37
german_bakery_item_5,3/9/2024,85,3.45
german_bakery_item_5,3/10/2024,43,3.93
german_bakery_item_5,3/11/2024,45,4.03
german_bakery_item_5,3/12/2024,78,3.4
german_bakery_item_5,3/13/2024,53,3.45
german_bakery_item_5,3/14/2024,91,3.09
german_bakery_item_5,3/15/2024,82,2.97
german_bakery_item_5,3/16/2024,37,3.67
german_bakery_item_5,3/17/2024,49,4.12
german_bakery_item_5,3/18/2024,74,4.04
german_bakery_item_5,3/19/2024,85,3.68
german_bakery_item_5,3/20/2024,55,1.92
german_bakery_item_5,3/21/2024,59,2.64
german_bakery_item_5,3/22/2024,74,2.21
german_bakery_item_5,3/23/2024,73,1.51
german_bakery_item_5,3/24/2024,44,2.26
german_bakery_item_5,3/25/2024,31,3.38
german_bakery_item_5,3/26/2024,59,4.59
german_bakery_item_5,3/27/2024,63,4.22
german_bakery_item_5,3/28/2024,78,1.92
german_bakery_item_5,3/29/2024,62,2.39
german_bakery_item_5,3/30/2024,51,4.88
german_bakery_item_5,3/31/2024,24,4.1
german_bakery_item_5,4/1/2024,67,1.86
german_bakery_item_5,4/2/2024,35,3.78
german_bakery_item_5,4/3/2024,39,1.72
german_bakery_item_5,4/4/2024,40,4.37
german_bakery_item_5,4/5/2024,90,2.28
german_bakery_item_5,4/6/2024,31,4.15
german_bakery_item_5,4/7/2024,37,4.46
german_bakery_item_5,4/8/2024,66,2.83
german_bakery_item_5,4/9/2024,57,4.48
german_bakery_item_5,4/10/2024,73,4.09
german_bakery_item_5,4/11/2024,55,2.24
german_bakery_item_5,4/12/2024,36,4.24
german_bakery_item_5,4/13/2024,57,3.1
german_bakery_item_5,4/14/2024,57,4.12
german_bakery_item_5,4/15/2024,85,1.59
german_bakery_item_5,4/16/2024,47,2.51
german_bakery_item_5,4/17/2024,76,4.9
german_bakery_item_5,4/18/2024,83,4.46
german_bakery_item_5,4/19/2024,97,3.72
german_bakery_item_5,4/20/2024,27,4.53
german_bakery_item_5,4/21/2024,78,3.69
german_bakery_item_5,4/22/2024,50,4.69
german_bakery_item_5,4/23/2024,90,1.68
german_bakery_item_5,4/24/2024,28,4.61
german_bakery_item_5,4/25/2024,54,1.82
german_bakery_item_5,4/26/2024,99,1.75
german_bakery_item_5,4/27/2024,64,3.42
german_bakery_item_5,4/28/2024,92,4.85
german_bakery_item_5,4/29/2024,71,3.18
german_bakery_item_5,4/30/2024,50,3.74
german_bakery_item_5,5/1/2024,78,4.02
german_bakery_item_5,5/2/2024,87,1.85
german_bakery_item_5,5/3/2024,83,4.68
german_bakery_item_5,5/4/2024,36,2.55
german_bakery_item_5,5/5/2024,35,1.92
german_bakery_item_5,5/6/2024,83,3.81
german_bakery_item_5,5/7/2024,48,2.84
german_bakery_item_5,5/8/2024,31,1.77
german_bakery_item_5,5/9/2024,78,3.08
german_bakery_item_5,5/10/2024,92,2.04
german_bakery_item_5,5/11/2024,34,3.82
german_bakery_item_5,5/12/2024,86,3.16
german_bakery_item_5,5/13/2024,29,2.31
german_bakery_item_5,5/14/2024,84,1.56
german_bakery_item_5,5/15/2024,66,3.32
german_bakery_item_5,5/16/2024,28,3.42
german_bakery_item_5,5/17/2024,95,2.2
german_bakery_item_5,5/18/2024,26,2.71
german_bakery_item_5,5/19/2024,83,2.99
german_bakery_item_5,5/20/2024,49,3.3
german_bakery_item_5,5/21/2024,21,4.2
german_bakery_item_5,5/22/2024,60,3.34
german_bakery_item_5,5/23/2024,34,2.68
german_bakery_item_5,5/24/2024,43,3.96
german_bakery_item_5,5/25/2024,97,3.52
german_bakery_item_5,5/26/2024,35,2.58
german_bakery_item_5,5/27/2024,21,1.94
german_bakery_item_5,5/28/2024,57,2.61
german_bakery_item_5,5/29/2024,96,3.04
german_bakery_item_5,5/30/2024,82,2.19
german_bakery_item_5,5/31/2024,38,1.87
german_bakery_item_5,6/1/2024,23,3.48
german_bakery_item_5,6/2/2024,65,1.87
german_bakery_item_5,6/3/2024,49,4.27
german_bakery_item_5,6/4/2024,74,3.29
german_bakery_item_5,6/5/2024,39,4.97
german_bakery_item_5,6/6/2024,52,4.6
german_bakery_item_5,6/7/2024,55,2.18
german_bakery_item_5,6/8/2024,93,2.12
german_bakery_item_5,6/9/2024,26,4.18
german_bakery_item_5,6/10/2024,83,2.37
german_bakery_item_5,6/11/2024,42,2.68
german_bakery_item_5,6/12/2024,72,4.56
german_bakery_item_5,6/13/2024,99,3.96
german_bakery_item_5,6/14/2024,40,3.42
german_bakery_item_5,6/15/2024,43,2.02
german_bakery_item_5,6/16/2024,72,2.16
german_bakery_item_5,6/17/2024,73,4.77
german_bakery_item_5,6/18/2024,88,1.67
german_bakery_item_5,6/19/2024,85,2.47
german_bakery_item_5,6/20/2024,47,2.05
german_bakery_item_5,6/21/2024,65,4.78
german_bakery_item_5,6/22/2024,71,4.17
german_bakery_item_5,6/23/2024,24,3.71
german_bakery_item_5,6/24/2024,99,2.24
german_bakery_item_5,6/25/2024,52,2.14
german_bakery_item_5,6/26/2024,38,2.26
german_bakery_item_5,6/27/2024,56,4.22
german_bakery_item_5,6/28/2024,94,2.61
german_bakery_item_5,6/29/2024,73,1.63
german_bakery_item_5,6/30/2024,29,3.21
german_bakery_item_5,7/1/2024,91,1.66
german_bakery_item_5,7/2/2024,41,2.76
german_bakery_item_5,7/3/2024,33,3.03
german_bakery_item_5,7/4/2024,63,2.28
german_bakery_item_5,7/5/2024,34,4.92
german_bakery_item_5,7/6/2024,28,2.75
german_bakery_item_5,7/7/2024,94,2.83
german_bakery_item_5,7/8/2024,34,3.73
german_bakery_item_5,7/9/2024,96,4.2
german_bakery_item_5,7/10/2024,39,3.64
german_bakery_item_5,7/11/2024,78,2.21
german_bakery_item_5,7/12/2024,22,2.6
german_bakery_item_5,7/13/2024,29,4.35
german_bakery_item_5,7/14/2024,64,4.47
german_bakery_item_5,7/15/2024,86,4.92
german_bakery_item_5,7/16/2024,69,2.66
german_bakery_item_5,7/17/2024,43,3.79
german_bakery_item_5,7/18/2024,48,3.16
german_bakery_item_5,7/19/2024,41,2.02
german_bakery_item_5,7/20/2024,75,2.59
german_bakery_item_5,7/21/2024,36,4.37
german_bakery_item_5,7/22/2024,23,4.44
german_bakery_item_5,7/23/2024,39,4.17
german_bakery_item_5,7/24/2024,59,2.7
german_bakery_item_5,7/25/2024,30,4.9
german_bakery_item_5,7/26/2024,72,4.6
german_bakery_item_5,7/27/2024,50,3.26
german_bakery_item_5,7/28/2024,55,3.64
german_bakery_item_5,7/29/2024,26,1.62
german_bakery_item_5,7/30/2024,95,2.55
german_bakery_item_5,7/31/2024,88,3.64
german_bakery_item_5,8/1/2024,79,3.39
german_bakery_item_5,8/2/2024,46,4.86
german_bakery_item_5,8/3/2024,23,4.03
german_bakery_item_5,8/4/2024,99,4.7
german_bakery_item_5,8/5/2024,34,2.48
german_bakery_item_5,8/6/2024,71,4.09
german_bakery_item_5,8/7/2024,71,3.66
german_bakery_item_5,8/8/2024,80,2.95
german_bakery_item_5,8/9/2024,60,3.28
german_bakery_item_5,8/10/2024,85,3.98
